GeoID,FIPS,Name,Scale,Area,Lat_Cent,Lon_Cent,Population,Density,Pct_White,Pct_Black,Pct_NatAm,Pct_Asian,Pct_Pacific,Pct_Other,Pct_Two_Plus,Pct_Hispanic,Med_Age,Pct_NotLabor,Pct_Unemp,Pct_Commute,Pct_Service_O,Pct_BlueCollar_O,Pct_FIRE_I,Pct_SNAP,PCI,Pct_Poverty,Pct_Vacant,Med_HomeValue,Pct_Divorced,Pct_NoHS,Pct_Repub,Pct_Fallin,Region,ZRE_1,LEV_1,Rural,WestOK,ZRE_2,LEV_2,Black_Transform,Hispanic_Transform,LEV_3
0500000US40001,40001,Adair County,C,577.05,35.8975,-94.651671,22380,38.78,45.07,.32,38.84,.63,.01,.74,14.38,5.75,36.8,46.4,8,80.4,19.3,15.1,31.3,23.8,15692,27.3,13.7,74700,12.2,21.5,32,53.94,1,1.81679513745758,.0656410128105829,1,0,.787727128375286,.550442909141267,-.494850021680094,.75966784468963,.0656410128105829
0500000US40003,40003,Alfalfa County,C,881.34,36.729703,-98.323445,5703,6.47,80.36,2.3,1.75,.04,0,2.75,12.8,4.7,45.5,50.7,5.8,76.3,13.5,16.9,22.2,8.9,26103,13.9,24.8,64000,18.4,14.3,63.27,62.79,4,2.3331754882272,.121435437401863,1,1,1.84842853971655,.421693344484487,.361727836017593,.672097857935718,.121435437401863
0500000US40005,40005,Atoka County,C,989.91,34.374813,-96.034705,13958,14.1,74.34,4.24,11.76,.5,0,.72,8.43,3.32,40.6,51.7,10.1,80.2,17.6,13.6,31.1,21.1,18587,22.6,17.8,84700,15.8,17.9,21.93,52.34,2,-.533413565270091,.0296883410692219,1,0,-.277028727420206,.181043233126484,.627365856592733,.521138083704036,.0296883410692219
0500000US40007,40007,Beaver County,C,1817.51,36.748334,-100.483056,5581,3.07,82.33,1.11,.41,.14,0,13.9,2.1,21.38,40.5,37.2,2.9,84.1,13.4,20.6,27,4.1,25610,9.2,21.4,87200,9.5,17.3,71.78,73.22,5,1.05045690532443,.0747085894162217,1,1,1.87023028787314,.307280450663696,.0453229787866575,1.33000770087276,.0747085894162217
0500000US40009,40009,Beckham County,C,903.94,35.273945,-99.671638,22941,25.38,85.22,3.38,1.37,.31,.03,1.87,7.82,13.01,34.7,44.1,3.2,85.7,16.3,19.2,26,8.9,25654,14.4,20.4,110600,15.1,16.5,40.73,59.87,5,-.822402313882759,.0208660805453601,1,1,-.648879180689688,.328876050607534,.528916700277655,1.11427729656159,.0208660805453601
0500000US40011,40011,Blaine County,C,938.79,35.877782,-98.428934,9832,10.47,79.61,6.23,5.25,.26,0,3.69,4.95,8.86,42.1,52.6,3.2,85.7,17.9,8.9,33.1,16.6,21130,15.2,23.6,74400,13.4,16,51.18,60.12,4,1.07533036786766,.0437110403694312,1,1,1.55378535298091,.420034216772248,.79448804665917,.947433721887051,.0437110403694312
0500000US40013,40013,Bryan County,C,943.94,33.964004,-96.264137,43595,46.18,74.34,1.94,12.86,.46,.03,3.39,6.98,5.29,37,40.4,9.4,79,17.7,11,36.3,14.3,20964,17.8,15.4,87900,14.5,16.1,28.04,49.52,2,-1.14545374686456,.00134195953912178,1,0,.188177878906623,.340291162847551,.287801729930226,.723455672035186,.00134195953912178
0500000US40015,40015,Caddo County,C,1290.19,35.16792,-98.381045,29551,22.9,62.6,2.76,23.04,.34,0,4.64,6.63,10.81,37.6,46.8,9.3,83.7,17.2,18.8,27.9,14.2,18870,20.4,22.3,76200,14.1,15.9,27.34,45.11,3,-.906921902141254,.0175918521562287,1,1,.910912420321277,.474332873044023,.440909082065218,1.03382569395331,.0175918521562287
0500000US40017,40017,Canadian County,C,905.6,35.543416,-97.979836,122832,135.64,82.55,2.35,4.33,3.07,.01,2.58,5.12,7.46,35.7,31.3,5.4,86.3,15.3,10.3,37,7.7,28160,7.5,8.1,141600,12.7,8.5,60.21,65.88,3,-.183502612667037,.0898523223277541,0,1,.79469054156677,.371228671463856,.371067862271736,.872738827472669,.0898523223277541
0500000US40019,40019,Carter County,C,833.76,34.251848,-97.287927,48288,57.92,74.64,6.91,8.33,.98,.13,2.13,6.88,6.05,38.4,40.8,6.5,82.9,18.6,11.8,32.8,11.6,22118,15.6,18,94600,14.2,14.6,32.99,55.85,3,-1.17166898515277,.0037908193541856,0,1,.824512935181357,.222896854728651,.839478047374198,.781755374652469,.0037908193541856
0500000US40021,40021,Cherokee County,C,776.29,35.904367,-94.996796,47860,61.65,53.13,1.18,30.67,.67,.11,1,13.24,6.47,34.7,45.1,8.2,80.1,19.3,12.9,38,15.9,18893,22.6,21.8,106300,13,14.5,27.78,45.05,1,-.171774908503876,.052063667936623,0,0,.0245135846111927,.37627766806172,.0718820073061254,.8109042806687,.052063667936623
0500000US40023,40023,Choctaw County,C,799.57,34.027645,-95.554208,15175,18.98,63.23,10.5,11.47,.43,0,1.56,12.8,3.35,41.3,49.6,8.8,81.1,23.4,13,34.4,25,18739,27.7,19.4,76100,13.8,20.6,17.47,55.7,2,.345214356076706,.0706588115450742,1,0,.258078926267805,.3468855233368,1.02118929906994,.525044807036845,.0706588115450742
0500000US40025,40025,Cimarron County,C,1840.89,36.755276,-102.508735,2390,1.3,82.8,.5,.75,.25,0,14.06,1.63,20.59,44.8,38.3,2.1,79.6,17.3,17.5,25.6,9.2,24946,20.6,37,63300,7.7,16.3,58.78,75.29,5,1.43616557081319,.125146889108365,1,1,-.460773310995252,.507898888651628,-.301029995663981,1.31365634661803,.125146889108365
0500000US40027,40027,Cleveland County,C,558.09,35.203117,-97.328332,264934,474.72,79.46,4.4,4.09,4.03,.07,1.44,6.51,7.55,33,34.1,5.4,83.5,17,9.8,41.9,10.1,27386,13.3,8.6,142800,11.2,8.7,48.18,51.45,3,-.521089608697776,.0683861039169317,0,1,.79715289738175,.473862011555204,.643452676486187,.877946951629188,.0683861039169317
0500000US40029,40029,Coal County,C,521.35,34.582861,-96.288039,5877,11.27,72.4,.48,10.19,.17,0,.97,15.79,3.28,42.1,46.9,8.1,82.6,13.7,20.6,36.1,17.7,20968,21.1,16.5,71900,14.2,17.3,14.32,42.78,2,-.89115763250214,.0608065443654045,1,0,-.44538420752023,.276776251866141,-.318758762624413,.515873843711679,.0608065443654045
0500000US40031,40031,Comanche County,C,1083.7,34.662628,-98.476597,125647,115.94,64.47,16.85,5.29,2.03,.57,2.1,8.71,12.07,31.4,34.9,9.4,73.4,21.1,10.9,36.4,16.2,23035,18,14.1,114400,13.8,10.7,35.35,50.46,3,-.324950480541228,.0226230648235482,0,1,-.452116083645323,.486248488948038,1.22659990520736,1.08170727009735,.0226230648235482
0500000US40033,40033,Cotton County,C,641.96,34.290676,-98.373438,6157,9.59,79.65,1.87,8.62,.7,0,2.18,6.98,6.56,41.2,41.4,8.6,83,18.8,13.1,33,13.8,21410,16.8,19.8,74300,11.1,15.6,28.69,53.56,3,-1.07893434899389,.0109701149621603,1,1,-.272198337133451,.303940423938779,.271841606536499,.81690383937566,.0109701149621603
0500000US40035,40035,Craig County,C,762.78,36.76389,-95.201553,14792,19.39,66.6,3.27,17,.61,.07,.66,11.79,2.87,43,47.5,6.8,85.1,22.5,12,34.4,10,19936,17.8,18.1,88400,15,16.5,29.16,54.94,1,-.961360398458131,.0454947959679928,1,0,-.303414010109657,.353028221280661,.514547752660286,.457881896733992,.0454947959679928
0500000US40037,40037,Creek County,C,969.83,35.907732,-96.379793,70607,72.8,79.73,2.36,8.97,.52,.02,.98,7.42,3.5,40.4,42.2,7.5,83.9,16.1,13,33.8,13,22736,15.4,12.2,104800,12.9,14.8,49.94,62.71,1,.57713901578903,.00584628564375363,0,0,.309167996436361,.112379596761884,.372912002970107,.544068044350276,.00584628564375363
0500000US40039,40039,Custer County,C,1002.07,35.645601,-98.997386,28506,28.45,83.43,2.94,2.69,1.39,.12,1.7,7.74,15.43,30.6,36.1,4.2,84.5,20,15.8,31.2,7.2,22993,16.6,16.4,115100,11.2,14.5,44.71,64.59,5,-.435173197688417,.0609156947920962,1,1,-.374563804165927,.208234568245115,.468347330412157,1.18836592606315,.0609156947920962
0500000US40041,40041,Delaware County,C,792.31,36.393369,-94.808206,41415,52.27,66.7,.32,21.49,1.2,.06,.95,9.28,3.24,45.7,47.8,10.2,77.4,20.1,13.7,32.1,16.4,21476,21.5,33.6,109400,15.1,15.6,40.27,62.45,1,.603966747434245,.0346944077497534,1,0,.372635199652741,.41182493668653,-.494850021680094,.510545010206612,.0346944077497534
0500000US40043,40043,Dewey County,C,1008.24,35.978433,-99.014094,4817,4.78,88.52,.06,2.97,.31,.02,.04,8.08,5.61,42,43.5,2.6,81.9,13.6,21.4,27.5,3.9,25721,13.7,24.7,77900,11.7,11.3,49.95,66.58,5,-.0650669322292216,.100747489263585,1,1,.200580634152868,.236540710282053,-1.22184874961636,.748962861256161,.100747489263585
0500000US40045,40045,Ellis County,C,1231.88,36.224258,-99.750139,4113,3.34,94.21,.19,.66,.46,0,.44,4.04,7,44,40.1,4,83,9.9,15.8,32.9,6.5,28458,15.7,23.7,77500,10.7,10.5,60.57,71.21,5,1.02071721589577,.0630713881627783,1,1,-.426656695686099,.366052143021007,-.721246399047171,.845098040014257,.0630713881627783
0500000US40047,40047,Garfield County,C,1060.06,36.378273,-97.787729,61663,58.17,83.13,3.22,1.85,.97,1.96,4.79,4.08,10.15,36.5,35.5,5.7,83.1,19.2,13.6,35.7,13.1,24647,13.2,11.2,93500,13.3,13.9,60.2,57.14,4,1.20064719756866,.026148069362145,0,1,.860197606139828,.748637093480125,.507855871695831,1.00646604224923,.026148069362145
0500000US40049,40049,Garvin County,C,813.69,34.70935,-97.312723,27421,33.7,81.8,2.47,6.78,.27,0,1.61,7.06,6.94,39.6,47,5.1,87.5,16.3,13.7,29,13.4,21315,19.1,19,85900,14.3,16.4,32.07,56.63,3,-.680555579162661,.00830551272513426,1,1,.474066717718845,.222795240638018,.392696953259666,.841359470454855,.00830551272513426
0500000US40051,40051,Grady County,C,1104.9,35.021058,-97.88689,53161,48.11,85.51,1.84,4.97,.29,.09,1.57,5.73,4.99,38.7,40.4,5.1,84.2,15.9,14,32.5,14.3,24286,13.5,11.7,108800,11.9,14.4,46.38,54.42,3,-.0351410299590672,.0290327674010147,1,1,.0895178904846304,.175820739114581,.264817823009536,.69810054562339,.0290327674010147
0500000US40053,40053,Grant County,C,1003.58,36.788254,-97.788151,4523,4.51,90.67,.71,.6,.22,0,2.19,5.62,3.89,45.1,38.5,5.3,76.2,12.1,20.6,25.6,7.8,28135,9.4,20.8,65100,12.8,9.8,58.53,61.26,4,.647548654868274,.107847076360572,1,1,.000126900276810165,.373279990391553,-.148741651280925,.589949601325708,.107847076360572
0500000US40055,40055,Greer County,C,643.63,34.935263,-99.552968,6144,9.55,78.84,7.62,3.22,.05,0,7.29,2.98,10.43,40,53.1,3.5,82.7,23.6,13.2,32.6,19.5,19837,14.2,19.2,66500,16,19.9,22.74,55.11,5,-1.69902098083002,.128373494184435,1,1,-1.35706730811572,.479240333559311,.881954971339601,1.01828430842653,.128373494184435
0500000US40057,40057,Harmon County,C,538.66,34.745971,-99.844194,2883,5.35,69.3,7.01,1.14,1.53,0,15.75,5.27,26.22,41.2,46.7,7.4,86.9,17,18.3,37.8,23.3,21012,23.1,24.2,46400,9.5,21.2,18.28,58.89,5,-.574395521978694,.0941436350758977,1,1,-.682659146649883,.629747477299929,.845718017966659,1.41863268735407,.0941436350758977
0500000US40059,40059,Harper County,C,1041.05,36.800456,-99.662842,3747,3.6,95.41,.05,.03,.13,0,1.39,2.99,19.03,38.5,34.4,2,82.9,16.5,21.1,26.6,8.7,23484,15.4,21.5,69700,10.2,15.8,58.43,69.64,5,.956418847101129,.0507912317858314,1,1,.395643272897193,.481634373827909,-1.30102999566398,1.27943878828702,.0507912317858314
0500000US40061,40061,Haskell County,C,625.27,35.232294,-95.109578,12839,20.53,74.7,.74,14.75,.37,0,.54,8.9,3.63,39.9,49.9,7.5,80.3,18.6,23,30.1,19.2,18910,18.4,20.4,79600,14.4,22.2,17.78,50.42,2,-1.39989387150532,.0244894048193609,1,0,-.883386880574205,.35481106205571,-.130768280269024,.559906625036113,.0244894048193609
0500000US40063,40063,Hughes County,C,814.88,35.052934,-96.251183,13840,16.98,68.07,5.51,17.4,.04,.03,1.24,7.72,4.3,39.8,55.7,8.2,79.4,20.4,20,32.1,17.1,18007,22.3,24.6,64100,13.7,21.9,20.63,53.22,2,-.914419347871675,.0250476330911023,1,0,-.220365303304691,.273024942624753,.741151598851785,.633468455579587,.0250476330911023
0500000US40065,40065,Jackson County,C,804.24,34.593949,-99.41221,26275,32.67,75.06,7.43,1.42,1.32,.27,6.74,7.76,21.92,34,34.6,7.3,82.1,22.2,14.8,33.9,16.9,22569,16,14,88100,13.6,16.7,43.96,73,5,.589737087124485,.0210578809834887,1,1,.540511317352671,.458788519813026,.870988813760575,1.34084054981233,.0210578809834887
0500000US40067,40067,Jefferson County,C,774.08,34.105092,-97.838814,6377,8.24,82.81,.61,7.5,.11,0,4.09,4.88,9,42.5,47.1,5.3,77.6,22.4,18.1,28.1,15.7,18828,21.9,27.1,57900,13.1,17.3,21.58,51.61,3,-1.19623117055372,.0488968264978678,1,1,.763835646054494,.312330942286878,-.214670164989233,.954242509439325,.0488968264978678
0500000US40069,40069,Johnston County,C,658.24,34.313455,-96.654255,11043,16.78,71.73,1.49,6.44,.69,.32,1.48,17.86,4.26,39.7,50.9,6.4,79.4,15.6,15.9,33.5,20.5,19742,19.8,17.3,77800,16.5,19.8,23.27,48.09,2,.28014949229798,.109196751606372,1,0,.260537270141344,.342271315581031,.173186268412274,.629409599102719,.109196751606372
0500000US40071,40071,Kay County,C,944.97,36.814842,-97.143755,45781,48.45,79.8,1.88,8.14,.64,.02,2.15,7.36,6.89,39.1,39.6,8,81.7,18.8,12.4,31.7,16.1,22741,18.2,15.6,76200,14.8,12.9,52.53,61.38,4,1.65025225044771,.00803562228897638,1,1,.251015605645064,.189059306111738,.27415784926368,.838219221907626,.00803562228897638
0500000US40073,40073,Kingfisher County,C,906.02,35.949431,-97.934568,15202,16.78,86.5,.42,3.92,0,.07,6.16,2.93,14.13,38.5,33.1,3.5,84.7,13.1,19.6,28,9,26791,6.9,10.8,117900,11.5,14.3,65.73,71.83,4,.456624189104481,.0866584417623293,1,1,.923101928475783,.261022472947829,-.3767507096021,1.15014216184856,.0866584417623293
0500000US40075,40075,Kiowa County,C,1030.7,34.921489,-98.981617,9379,9.1,79.6,4.13,5.82,.16,0,5.09,5.2,9.86,42.9,42.7,6.1,80.6,18.7,13.6,32,21.4,23062,24.3,23.4,59900,16.2,16.1,28.37,53.09,5,.224399060461346,.0661778323815756,1,1,-.515622244041438,.374232423284185,.615950051656401,.993876914941211,.0661778323815756
0500000US40077,40077,Latimer County,C,729.11,34.875137,-95.272263,10921,14.98,69.53,.88,14.58,.56,0,1.04,13.41,3.06,39.3,49.1,8.7,82.8,15.4,15.2,41.2,16.6,22065,17,17.2,77800,14.2,15.7,15.27,43.05,2,-1.55533011809775,.0514732008816178,1,0,-1.26210003567277,.317041358593395,-.0555173278498314,.48572142648158,.0514732008816178
0500000US40079,40079,Le Flore County,C,1608.53,34.899642,-94.703491,50048,31.11,75.35,2.39,9.74,.45,.11,3.05,8.92,6.76,39.5,48.5,10.5,81.4,19.4,15.4,34.2,19.4,18390,23.3,15.3,79700,14.7,19.4,23.58,53.78,2,-.362238886268006,.0220628697564564,1,0,.0462245953085395,.314312764042186,.378397900948138,.829946695941636,.0220628697564564
0500000US40081,40081,Lincoln County,C,965.68,35.703118,-96.881392,34366,35.59,85.88,1.68,7.12,.1,0,.52,4.69,2.76,40.6,41,7.5,82,17.3,16.6,29.8,13.6,22752,15.6,12.3,94200,12.7,15.4,48.09,61.7,4,.306463669751981,.0112029917512564,1,1,.095588003524978,.133830751764445,.225309281725863,.440909082065218,.0112029917512564
0500000US40083,40083,Logan County,C,748.82,35.914151,-97.450764,43700,58.36,81.69,9.17,3.72,.5,0,1.27,3.65,5.4,37.4,38.9,6.7,82.8,16,12.7,38.2,13.9,26284,12.7,12.1,138800,10.5,8.9,54.9,64.22,4,.201996636772076,.094387736102236,0,1,-.714938827222616,.290720913474509,.962369335670021,.732393759822969,.094387736102236
0500000US40085,40085,Love County,C,532.39,33.957775,-97.245124,9574,17.98,85.24,2.08,6.43,.52,0,1.69,4.03,13.31,39.5,43.6,3.6,80.5,19.9,15.8,22.1,7.6,20151,14.9,28.5,84900,9.5,16.3,22.2,54.82,3,-2.85254049431695,.0373906919756563,1,1,-.175503344609615,.467424858944812,.318063334962762,1.12417805547468,.0373906919756563
0500000US40087,40087,McClain County,C,580.25,35.016414,-97.449811,35860,61.8,84.13,.9,5.37,.62,.44,2.73,5.82,7.32,38.3,37.1,3.8,84.5,17.5,14,34.4,10.1,26582,10.7,9.2,151200,11.1,12.7,49.08,61.71,3,-.816606487658991,.0963432656199707,0,1,-.428609129553841,.375875907187486,-.0457574905606751,.864511081058392,.0963432656199707
0500000US40089,40089,McCurtain County,C,1902.38,34.117073,-94.766086,33164,17.43,66.01,8.52,16.17,.05,0,1.6,7.65,5.1,39,46.7,9.4,78.3,19.6,15.8,31.5,23.3,17691,24.6,17.1,73900,12.5,19,17.8,51.24,2,-.533014589613694,.0558813182250432,1,0,-.102856335111134,.37895172903572,.9304395947667,.707570176097936,.0558813182250432
0500000US40091,40091,McIntosh County,C,712.29,35.369092,-95.671764,20334,28.55,70.2,3.47,15.18,.37,0,.03,10.75,2.29,47.2,51.6,9.8,84.4,17.5,13.7,33.5,17.7,19891,20.7,39,83900,13.8,17.1,22.05,51.23,1,-.767032271325046,.00880297119549252,1,0,.0380905564413932,.439710042830857,.540329474790874,.359835482339888,.00880297119549252
0500000US40093,40093,Major County,C,957.94,36.313119,-98.542015,7639,7.97,89.63,.42,3.91,0,0,3.82,2.21,8.46,42,36.5,5.2,82.4,13.1,18.7,28.2,13.3,27225,14.3,16.3,87100,9.6,13,73.23,64.41,4,2.49946882122137,.0349066923570356,1,1,1.99063336882299,.248152030739929,-.3767507096021,.927370363039024,.0349066923570356
0500000US40095,40095,Marshall County,C,426.93,34.027007,-96.770533,15964,37.39,73.26,1.47,5.74,0,0,6.86,12.67,15.19,43.4,47.3,8.3,71.5,19,10,28.1,15.4,20831,17.3,40,85300,12.8,19.5,30.16,52.41,2,-.300040711991546,.0285647070820063,1,0,.419547203028259,.541096329822146,.167317334748176,1.18155777386279,.0285647070820063
0500000US40097,40097,Mayes County,C,683.51,36.303804,-95.235638,41084,60.11,68.03,.43,9.1,.44,.05,.05,21.89,3,39.2,43.4,8.3,83.4,17.4,14.7,30.9,16,20848,20.6,17.9,100500,13.6,14.7,37.98,54.23,1,1.57366766570634,.178979048353608,0,0,.220425103756751,.371713711422944,-.366531544420413,.477121254719662,.178979048353608
0500000US40099,40099,Murray County,C,425.09,34.485766,-97.071557,13656,32.12,75.78,1.63,7.84,.4,0,3.38,10.97,5.35,41.4,40.1,4.7,82.2,23.9,12.5,30.4,12.3,22809,15.8,22.7,87100,15.4,18.9,23.91,54.4,3,-1.52250876435295,.0218696264808857,1,1,-.345421079566621,.401798148169836,.212187604403958,.728353782021228,.0218696264808857
0500000US40101,40101,Muskogee County,C,839.78,35.617551,-95.383911,70519,83.97,61.23,10.95,14.91,.69,.01,1.45,10.75,5.52,37.8,45,8.6,80.9,20.3,10.9,34.8,21.5,20312,22,14,90200,15.3,14.8,26.4,47.61,1,.0647475143623151,.0303771308560511,0,0,-.282504336920164,.207314977031007,1.03941411917614,.741939077729199,.0303771308560511
0500000US40103,40103,Noble County,C,742.54,36.384901,-97.236335,11498,15.48,83.89,1.67,8,.17,0,.9,5.37,2.93,40.7,38,6.6,79.5,16.1,11.6,33.7,15.8,22996,14.2,14.5,84200,10,12.6,54.94,65.15,4,1.22996070882369,.0372475010038108,1,1,-.946026207345027,.268445111565553,.222716471147583,.46686762035411,.0372475010038108
0500000US40105,40105,Nowata County,C,580.78,36.789615,-95.613312,10555,18.17,69.3,1.78,19.82,.37,.57,.28,7.87,2.67,41.9,44.4,8.8,81.2,18.1,15.6,35.3,13.2,20142,16.7,14.9,74600,11.7,15.8,40.73,61.22,1,.141584016260111,.0120825831818138,1,0,-.788401150110185,.255196429081085,.250420002308894,.426511261364575,.0120825831818138
0500000US40107,40107,Okfuskee County,C,628.87,35.466804,-96.327762,12260,19.5,64.18,7.8,15.51,.29,0,.62,11.6,3.61,40.1,54,8.9,77.5,21.7,16.2,34.3,19.6,16664,26.4,20.7,71400,15.4,20.7,25.74,48.96,2,.49384618420797,.0510206077129813,1,0,.890146063988173,.256905455676895,.89209460269048,.557507201905658,.0510206077129813
0500000US40109,40109,Oklahoma County,C,718.37,35.554611,-97.409401,743145,1034.48,68.63,14.97,2.97,3.22,.08,3.45,6.67,15.74,34.2,34.4,6.6,82.2,17.8,10.5,38.4,15.1,27114,18.5,11.2,129800,13.3,13.9,44.65,51.31,6,.194148491059855,.0635755965902632,0,0,-.255603194125195,.843819685229679,1.17522180034305,1.19700472802305,.0635755965902632
0500000US40111,40111,Okmulgee County,C,702.33,35.646879,-95.96458,39606,56.39,66.05,8.37,12.33,.29,.06,.42,12.49,3.52,39.3,45.6,11.1,80.2,18.6,11.6,36.7,19.4,20198,20,15.9,77600,15.6,13.6,29.03,50.79,1,.252744810957381,.0291841235936499,0,0,-.487448744740601,.163780173165011,.92272545799326,.546542663478131,.0291841235936499
0500000US40113,40113,Osage County,C,2303.97,36.62468,-96.408385,47937,20.81,65.73,11.4,14.65,.15,.12,.78,7.16,3.1,42,44.5,7,84.5,16.6,14,31.7,11.7,22530,16,13.5,97300,13.3,12.8,39.03,52.08,4,-.524407852028667,.00370384876529942,1,1,-.254703656427178,.493764792002579,1.05690485133647,.491361693834273,.00370384876529942
0500000US40115,40115,Ottawa County,C,484.61,36.835764,-94.802681,32086,66.21,69.39,.86,15.06,.66,.83,1.35,11.84,4.94,38.5,42.3,9.8,85.4,23.9,11.9,33.9,18.8,18231,22.5,14.7,81600,14.4,16.4,30.24,56.54,1,.440157892602204,.0182723775908156,0,0,-1.04673366452008,.339141373133577,-.0655015487564323,.693726948923647,.0182723775908156
0500000US40117,40117,Pawnee County,C,594.76,36.313704,-96.696669,16566,27.85,79.96,1.03,10.46,.37,.13,.47,7.57,2.48,41.7,42.6,7.6,80.1,16.1,14.4,30,10.9,21660,14.5,18.3,85300,13.4,12.3,42.62,59.65,4,-.213154638577191,.0137058589330373,1,1,-.60641972966846,.144489868684617,.0128372247051722,.394451680826216,.0137058589330373
0500000US40119,40119,Payne County,C,696.97,36.079225,-96.975255,78723,112.95,80.91,3.61,4.63,3.85,.04,.58,6.37,4.19,26.9,38.9,6.1,76.1,18.4,9.8,44.6,11.2,21452,25.3,12.3,132700,8.8,9.2,48.78,51.38,4,.804841315452675,.274659076215485,0,1,.520456076108239,.683280773625441,.557507201905658,.622214022966295,.274659076215485
0500000US40121,40121,Pittsburg County,C,1377.83,34.92554,-95.74813,45220,32.82,72.16,3.4,9.59,.53,.02,1.77,12.52,4.31,41.1,45.9,5.8,85.1,19.8,13.5,31.4,16.1,22719,19.7,18.8,89400,15.9,15.5,23.4,50.77,2,-.75075659933597,.0169111941116624,1,0,-.0523300974946562,.236023523506224,.531478917042255,.634477270160732,.0169111941116624
0500000US40123,40123,Pontotoc County,C,725.22,34.721071,-96.692738,37873,52.22,71.63,2.34,7.4,.55,.02,.16,17.9,4.43,35.3,37.8,6.8,85.3,19.2,12.8,40,15.9,21556,19.2,12.1,102000,13.6,13.4,31.75,45.96,2,.414746513331015,.0917567043194761,1,0,1.04455411978482,.30465599967446,.369215857410143,.64640372622307,.0917567043194761
0500000US40125,40125,Pottawatomie County,C,793.4,35.211393,-96.957007,70700,89.11,76.2,2.72,12.93,.62,.01,.94,6.59,4.57,37.6,42.1,6.8,83.4,18.9,13,34.6,17.5,21682,18.6,11.6,100200,13.7,13,41.4,60.93,3,.387007561926284,.0192549883364758,0,1,.163238937939166,.138174952669947,.434568904034199,.65991620006985,.0192549883364758
0500000US40127,40127,Pushmataha County,C,1422.86,34.377896,-95.408085,11315,7.95,75.32,1.11,12.93,.56,.03,.74,9.32,2.96,44.8,47.8,11.9,79.3,18.4,17.2,37.9,22.8,20108,25,21.7,75600,16.3,19,14.9,51.22,2,-.686375456933337,.0444360183133594,1,0,-.549979612676925,.361781060640651,.0453229787866575,.471291711058939,.0444360183133594
0500000US40129,40129,Roger Mills County,C,1146.42,35.708554,-99.741572,3743,3.26,90.62,.11,1.44,.03,.13,.13,7.53,5.88,42,42.5,2.6,79.6,11.7,18.4,23.2,4.7,26104,15.6,31.4,86500,13.9,8.3,34.3,63.82,5,-1.5221965594089,.0849732732316852,1,1,-2.67502561069791,.308413836450745,-.958607314841775,.769377326076139,.0849732732316852
0500000US40131,40131,Rogers County,C,711.5,36.378082,-95.601337,88444,124.31,75.46,1,12.33,.86,.01,1.47,8.87,3.99,38.8,35.8,6,85.9,14.2,11.4,34.1,9.9,27488,9.3,7.3,142900,11.3,9.4,52.73,64.01,1,-.216628976841093,.0916002740077366,0,0,-1.32243636671216,.19916908957091,0,.600972895686748,.0916002740077366
0500000US40133,40133,Seminole County,C,640.47,35.158366,-96.602858,25460,39.75,68.35,4.99,17.88,.28,.04,1.07,7.39,4.13,39.5,47.3,8.5,82.3,19.3,15.4,31,21.1,18797,23.1,20.4,70500,14.2,17.9,29.23,55.84,3,.281240128576281,.0349634054444567,1,1,.15706727941357,.156427888322539,.69810054562339,.615950051656401,.0349634054444567
0500000US40135,40135,Sequoyah County,C,714.15,35.502435,-94.750757,41720,58.42,65.97,2.08,14.72,.61,0,.84,15.77,3.61,39.6,46.1,10.3,83.6,20.9,11.8,35,19.2,18639,23.4,17.2,88000,14.3,17.7,26.78,54.12,1,.529857578292892,.0522787889355644,0,0,.0361856982552694,.133219644270945,.318063334962762,.557507201905658,.0522787889355644
0500000US40137,40137,Stephens County,C,891.36,34.481361,-97.855607,44900,50.37,84.71,2.48,6.14,.52,.02,2.44,3.68,6.61,40.1,43.1,7.5,81.9,15.6,13.3,33,14,23577,15.1,13.6,95100,13.6,13.8,41.85,56.24,3,-.431563944543179,.0215235609036412,1,1,.483957571572067,.139831494912777,.394451680826216,.82020145948564,.0215235609036412
0500000US40139,40139,Texas County,C,2048.68,36.741964,-101.488434,21495,10.49,63.74,1.86,.38,3.64,0,27.18,3.19,44.52,31.6,28.8,4.8,75.9,14.7,15,24.8,10.2,22569,12.3,12.4,90700,7.4,29.8,56.41,76.39,5,.420542145613129,.0278343437614586,1,1,-1.40455313367556,.780291420664576,.269512944217916,1.64855515566267,.0278343437614586
0500000US40141,40141,Tillman County,C,879.2,34.371085,-98.931701,7811,8.88,74.55,8.24,1.91,.38,.12,7.64,7.16,23.97,40.7,44.5,9.1,77.6,18.7,18.4,31.6,21.4,18449,24.2,25.5,51700,10.7,24.2,30.5,58.54,5,.700832603714038,.0561488138392933,1,1,.924716688000214,.344164165560507,.915927211697116,1.37966803403365,.0561488138392933
0500000US40143,40143,Tulsa County,C,587.02,36.120121,-95.941731,616128,1049.59,71.62,10.19,4.7,2.54,.08,3.37,7.5,11.43,35.3,32.9,7,82.5,17,9.5,39.3,12.7,27995,15.8,10.7,136100,14,11.4,50.66,56.87,6,.3503188532603,.0564154752100103,0,0,-.186589780182485,.741169495042719,1.00817418400643,1.05804623039528,.0564154752100103
